year	age	educ	degree	sex	postlife	happy	life	richwork	news	tvhours	usewww	zodiac	degree3	newsreordered	id	income98	region	vote96	vote00
2002	75	15	1	1	0	0	0	0	0	-1	2	11	2	0	1647	12	9	 	 
2002	39	15	2	1	0	0	0	0	0	-1	1	8	2	0	1648	18	9	1	1
2002	40	15	2	2	1	2	0	0	1	2	1	5	2	5	1649	21	9	1	1
2002	61	16	3	2	0	0	0	0	0	-1	1	6	3	0	1650	23	9	1	1
2002	59	14	1	1	9	2	2	2	0	-1	1	7	2	0	1651	23	9	1	2
2002	40	16	3	1	0	0	0	0	0	-1	1	99	3	0	1652	24	9	1	1
2002	41	20	4	2	1	2	0	0	3	1	1	1	3	3	1653	23	9	1	1
2002	47	16	3	2	1	1	1	2	0	-1	1	12	3	0	1654	21	9	1	1
2002	38	12	1	1	0	0	0	0	0	-1	1	7	2	0	1655	20	9	1	1
2002	56	18	4	1	2	2	1	2	1	1	1	2	3	5	1656	23	2	1	1
2002	38	14	2	1	0	0	0	0	0	-1	1	6	2	0	1657	20	2	2	2
2002	32	16	3	1	8	2	0	0	3	1	1	9	3	3	1658	15	2	1	1
2002	62	19	4	1	0	0	0	0	0	-1	1	11	3	0	1659	8	2	1	1
2002	74	12	1	2	8	1	0	0	1	1	2	9	2	5	1660	14	2	1	1
2002	60	12	1	2	2	3	2	0	0	-1	2	6	2	0	1661	98	2	2	2
2002	29	13	1	1	0	0	0	0	0	-1	1	2	2	0	1662	20	2	1	1
2002	42	13	1	2	0	0	0	0	0	-1	1	10	2	0	1663	18	2	1	1
2002	31	12	1	2	1	1	1	1	4	1	2	12	2	2	1664	13	2	2	2
2002	65	13	1	2	1	1	1	1	0	-1	1	3	2	0	1665	20	2	1	1
2002	81	13	1	1	0	0	0	0	0	-1	2	9	2	0	1666	98	2	1	1
2002	40	14	2	1	0	0	0	0	0	-1	1	9	2	0	1667	18	2	1	1
2002	43	12	1	2	1	2	3	1	0	-1	2	11	2	0	1668	15	2	1	1
2002	25	12	1	2	0	0	0	0	0	-1	1	3	2	0	1669	16	2	1	1
2002	33	12	1	2	1	3	0	0	5	6	2	10	2	1	1670	98	2	2	2
2002	36	14	2	2	1	1	1	2	0	-1	1	6	2	0	1671	20	2	1	1
2002	24	12	1	2	1	2	2	0	0	-1	2	9	2	0	1672	24	5	 	2
2002	53	9	0	2	0	0	0	0	0	-1	2	11	1	0	1673	12	5	2	2
2002	37	10	0	1	0	0	0	0	0	-1	2	9	1	0	1674	18	5	2	2
2002	25	8	0	1	2	2	1	2	1	4	1	1	1	5	1675	24	5	2	2
2002	37	13	1	2	0	0	0	0	0	-1	1	9	2	0	1676	21	5	2	2
2002	40	14	1	2	0	0	0	0	0	-1	2	9	2	0	1677	18	5	1	1
2002	29	11	0	2	0	0	0	0	0	-1	2	7	1	0	1678	11	5	2	2
2002	33	12	1	2	2	1	1	1	1	5	1	11	2	5	1679	15	5	1	1
2002	54	15	1	2	1	2	0	0	2	3	1	3	2	4	1680	11	5	1	1
2002	23	11	1	2	8	2	2	1	0	-1	1	10	2	0	1681	9	5	 	1
2002	24	13	1	2	0	0	0	0	0	-1	2	12	2	0	1682	6	5	1	2
2002	51	9	0	2	0	0	0	0	0	-1	2	6	1	0	1683	98	5	2	2
2002	36	11	0	2	1	2	2	1	2	10	2	7	1	4	1684	12	5	2	2
2002	31	12	1	2	2	2	0	0	4	4	2	4	2	2	1685	6	5	1	2
2002	28	12	1	1	0	0	0	0	0	-1	1	7	2	0	1686	13	5	2	2
2002	23	12	1	2	0	0	0	0	0	-1	1	3	2	0	1687	20	5	 	2
2002	34	17	2	1	2	1	1	1	1	3	1	3	2	5	1688	18	5	1	1
2002	45	16	3	1	1	2	0	0	1	1	1	99	3	5	1689	24	5	1	1
2002	33	13	1	2	1	2	1	1	0	-1	1	99	2	0	1690	19	5	2	2
2002	26	12	1	1	0	0	0	0	0	-1	2	8	2	0	1691	98	5	2	1
2002	41	14	1	1	1	1	1	1	2	2	1	11	2	4	1692	20	5	1	1
2002	48	16	3	2	0	0	0	0	0	-1	1	10	3	0	1693	23	5	1	1
2002	51	14	1	1	0	0	0	0	0	-1	1	6	2	0	1694	21	5	1	1
2002	45	17	4	1	2	2	1	0	0	-1	1	4	3	0	1695	23	5	2	2
2002	51	13	1	2	0	0	0	0	0	-1	1	4	2	0	1696	21	5	1	1
2002	52	12	1	1	0	0	0	0	0	-1	2	7	2	0	1697	23	5	1	1
2002	81	17	3	2	0	0	0	0	0	-1	2	6	3	0	1698	22	9	1	1
2002	39	6	0	2	0	0	0	0	0	-1	2	8	1	0	1699	16	9	 	 
2002	54	16	3	1	0	0	0	0	0	-1	2	4	3	0	1700	18	9	1	1
2002	64	1	0	2	0	0	0	0	0	-1	2	7	1	0	1701	2	9	2	2
2002	49	14	2	1	1	1	1	1	3	2	1	10	2	3	1702	19	9	 	1
2002	29	16	3	1	1	2	0	0	3	2	1	8	3	3	1703	17	9	 	2
2002	33	12	1	2	1	2	1	1	0	-1	2	12	2	0	1704	14	9	2	2
2002	66	13	1	2	0	0	0	0	0	-1	1	1	2	0	1705	11	9	1	1
2002	65	16	2	1	1	1	1	2	1	4	2	10	2	5	1706	22	9	1	1
2002	48	17	3	2	1	3	0	0	2	1	1	5	3	4	1707	19	9	1	1
2002	35	17	3	1	8	1	1	2	0	-1	1	2	3	0	1708	22	9	1	1
2002	47	20	4	2	0	0	0	0	0	-1	2	6	3	0	1709	23	9	1	1
2002	63	13	1	2	0	0	0	0	0	-1	2	3	2	0	1710	21	9	1	1
2002	69	2	0	1	2	2	2	0	1	2	1	12	1	5	1711	19	9	1	1
2002	51	13	1	1	1	2	0	0	4	1	1	10	2	2	1712	18	9	1	1
2002	32	17	3	2	1	2	2	1	0	-1	1	8	3	0	1713	21	9	1	1
2002	32	13	2	2	0	0	0	0	0	-1	1	10	2	0	1714	17	9	1	1
2002	52	15	1	1	2	2	0	0	2	1	1	7	2	4	1715	16	9	1	2
2002	30	12	1	2	0	0	0	0	0	-1	1	99	2	0	1716	18	9	1	1
2002	38	15	2	2	0	0	0	0	0	-1	2	7	2	0	1717	18	9	1	1
2002	19	13	1	2	0	0	0	0	0	-1	1	4	2	0	1718	21	9	 	 
2002	64	17	3	2	1	2	1	1	0	-1	1	11	3	0	1719	23	8	1	1
2002	70	13	1	2	0	0	0	0	0	-1	1	2	2	0	1720	14	8	1	1
2002	29	18	4	1	1	1	1	1	1	2	1	8	3	5	1721	22	8	1	1
2002	32	17	3	2	8	2	8	1	2	2	1	7	3	4	1722	8	8	2	2
2002	26	17	3	2	1	2	0	0	4	2	1	8	3	2	1723	16	8	2	1
2002	23	15	2	2	0	0	0	0	0	-1	1	6	2	0	1724	16	8	 	2
2002	47	13	1	1	1	2	1	2	0	-1	2	8	2	0	1725	11	8	1	2
2002	31	18	3	2	0	0	0	0	0	-1	1	12	3	0	1726	16	8	 	1
2002	22	15	2	1	2	2	1	0	2	4	1	11	2	4	1727	2	8	 	2
2002	20	14	1	1	8	1	1	0	2	2	1	12	2	4	1728	24	8	 	1
2002	23	15	1	1	8	1	1	0	0	-1	1	10	2	0	1729	16	8	 	 
2002	34	12	1	2	0	0	0	0	0	-1	1	3	2	0	1730	18	4	1	1
2002	50	14	1	2	1	2	2	2	3	2	2	7	2	3	1731	10	4	1	1
2002	44	2	0	1	1	2	0	0	2	4	1	10	1	4	1732	18	4	1	1
2002	29	17	1	2	0	0	0	0	0	-1	1	11	2	0	1733	14	4	1	1
2002	30	12	1	1	0	0	0	0	0	-1	1	5	2	0	1734	98	4	 	 
2002	37	14	2	1	1	2	1	0	4	0	1	7	2	2	1735	16	4	1	2
2002	19	12	1	2	0	0	0	0	0	-1	1	12	2	0	1736	8	4	 	 
2002	20	12	1	1	0	0	0	0	0	-1	1	7	2	0	1737	3	4	 	1
2002	20	14	1	1	0	0	0	0	0	-1	1	3	2	0	1738	5	4	 	1
2002	20	13	1	1	1	2	0	0	3	0	1	4	2	3	1739	12	4	 	1
2002	22	13	1	1	2	3	2	0	0	-1	1	7	2	0	1740	2	4	 	2
2002	20	12	1	1	0	0	0	0	0	-1	1	9	2	0	1741	3	4	 	 
2002	51	16	3	2	0	0	0	0	0	-1	1	8	3	0	1742	23	4	1	1
2002	21	14	1	1	2	3	2	0	4	0	1	2	2	2	1743	23	4	 	1
2002	26	18	3	2	0	0	0	0	0	-1	1	10	3	0	1744	20	4	1	1
2002	22	15	1	1	0	0	0	0	0	-1	1	1	2	0	1745	3	4	 	1
2002	51	20	3	1	0	0	0	0	0	-1	1	12	3	0	1746	11	4	1	1
2002	36	17	3	1	1	2	1	1	1	2	1	8	3	5	1747	20	4	2	2
2002	22	14	1	2	1	2	0	0	4	2	1	4	2	2	1748	9	4	 	1
2002	26	15	2	2	1	2	1	1	0	-1	1	8	2	0	1749	15	4	2	2
2002	25	18	3	2	0	0	0	0	0	-1	1	5	3	0	1750	9	4	2	1
2002	52	12	1	1	0	0	0	0	0	-1	2	8	2	0	1751	17	4	1	1
2002	46	15	1	2	0	0	0	0	0	-1	1	10	2	0	1752	21	4	1	1
2002	61	14	2	2	8	3	2	2	0	-1	2	8	2	0	1753	18	4	1	1
2002	25	16	1	2	0	0	0	0	0	-1	1	7	2	0	1754	20	4	1	2
2002	73	10	0	1	0	0	0	0	0	-1	2	3	1	0	1755	17	4	1	1
2002	27	19	4	1	1	2	1	1	1	2	1	4	3	5	1756	12	4	1	1
2002	33	12	1	2	2	1	0	0	4	3	1	2	2	2	1757	14	4	 	 
2002	39	11	0	2	0	0	0	0	0	-1	2	5	1	0	1758	9	4	2	2
2002	41	8	0	2	0	0	0	0	0	-1	2	11	1	0	1759	9	4	2	2
2002	24	14	1	1	8	2	2	9	5	3	1	7	2	1	1760	10	4	 	1
2002	54	15	2	2	0	0	0	0	0	-1	2	12	2	0	1761	98	4	2	2
2002	27	12	1	2	0	0	0	0	0	-1	2	4	2	0	1762	9	4	1	1
2002	44	12	1	2	1	1	1	2	3	6	2	5	2	3	1763	10	4	1	1
2002	62	12	1	2	2	2	0	0	3	4	2	7	2	3	1764	9	4	2	2
2002	35	12	1	1	8	2	1	2	0	-1	1	1	2	0	1765	16	4	1	1
2002	20	13	1	1	0	0	0	0	0	-1	1	1	2	0	1766	20	4	 	2
2002	23	17	4	2	0	0	0	0	0	-1	1	3	3	0	1767	24	4	 	1
2002	39	9	0	1	0	0	0	0	0	-1	2	11	1	0	1768	17	4	2	2
2002	50	16	3	2	1	1	2	1	2	2	1	11	3	4	1769	18	4	1	1
2002	32	12	1	2	1	1	0	0	4	3	1	8	2	2	1770	20	4	2	1
2002	44	12	1	1	1	2	1	2	0	-1	2	11	2	0	1771	17	4	1	2
2002	65	12	1	2	0	0	0	0	0	-1	2	7	2	0	1772	19	4	1	1
2002	66	10	0	1	1	2	0	0	4	8	2	11	1	2	1773	10	4	2	2
2002	38	19	4	2	0	0	0	0	0	-1	1	5	3	0	1774	18	4	1	1
2002	54	20	4	1	1	2	2	1	5	1	1	99	3	1	1775	21	4	1	1
2002	44	12	1	2	1	1	0	0	5	8	2	2	2	1	1776	21	4	2	1
2002	61	15	1	1	1	2	1	1	0	-1	1	3	2	0	1777	20	4	1	1
2002	48	19	3	2	0	0	0	0	0	-1	1	8	3	0	1778	16	4	1	1
2002	46	16	3	2	0	0	0	0	0	-1	1	11	3	0	1779	18	4	1	1
2002	23	16	3	1	2	1	2	2	0	-1	2	4	3	0	1780	5	4	 	1
2002	24	16	3	1	0	0	0	0	0	-1	1	10	3	0	1781	6	4	 	2
2002	37	14	2	2	0	0	0	0	0	-1	1	1	2	0	1782	24	4	 	 
2002	63	12	1	2	0	0	0	0	0	-1	1	7	2	0	1783	98	5	1	1
2002	43	18	4	2	0	0	0	0	0	-1	1	8	3	0	1784	18	5	1	1
2002	37	16	3	1	2	2	2	2	1	2	1	1	3	5	1785	23	5	1	1
2002	61	16	3	2	1	1	0	0	1	2	1	4	3	5	1786	21	5	1	1
2002	45	18	3	2	0	0	0	0	0	-1	1	7	3	0	1787	98	5	1	1
2002	43	14	2	2	0	0	0	0	0	-1	1	10	2	0	1788	22	5	1	1
2002	51	16	3	1	1	1	1	2	1	1	1	6	3	5	1789	21	5	1	1
2002	45	13	1	2	1	2	0	0	5	1	1	8	2	1	1790	11	5	2	2
2002	46	20	4	1	1	2	1	0	0	-1	1	7	3	0	1791	21	5	1	1
2002	56	16	3	1	0	0	0	0	0	-1	1	12	3	0	1792	17	5	1	1
2002	43	16	3	2	0	0	0	0	0	-1	1	10	3	0	1793	98	5	1	1
2002	73	16	3	1	1	2	2	0	1	3	1	11	3	5	1794	16	5	1	1
2002	46	12	1	2	8	2	1	1	0	-1	2	11	2	0	1795	5	5	1	1
2002	51	14	1	2	0	0	0	0	0	-1	1	3	2	0	1796	98	5	2	1
2002	44	12	1	1	8	3	0	0	1	5	1	11	2	5	1797	17	5	2	1
2002	50	16	3	1	1	2	8	1	0	-1	1	4	3	0	1798	22	5	1	1
2002	48	13	1	1	0	0	0	0	0	-1	1	6	2	0	1799	19	5	2	2
2002	24	10	0	1	0	0	0	0	0	-1	1	10	1	0	1800	98	5	2	2
2002	52	14	2	2	1	1	1	2	1	4	1	9	2	5	1801	18	5	1	1
2002	43	16	3	2	1	2	1	1	0	-1	1	12	3	0	1802	16	5	1	2
2002	38	15	2	1	0	0	0	0	0	-1	1	2	2	0	1803	21	5	1	1
2002	65	18	4	2	1	2	1	1	1	0	1	5	3	5	1804	18	5	1	1
2002	33	16	3	1	1	1	1	1	0	-1	1	5	3	0	1805	19	5	1	1
2002	57	17	3	2	1	3	0	0	2	2	1	11	3	4	1806	18	5	1	1
2002	33	14	2	1	2	1	1	2	0	-1	1	2	2	0	1807	18	5	1	1
2002	24	14	1	1	0	0	0	0	0	-1	1	99	2	0	1808	11	5	 	1
2002	52	18	3	2	0	0	0	0	0	-1	1	8	3	0	1809	19	5	1	1
2002	32	16	3	2	1	2	0	0	2	3	1	5	3	4	1810	19	5	1	1
2002	84	16	3	1	0	0	0	0	0	-1	1	4	3	0	1811	16	5	1	1
2002	74	12	1	2	0	0	0	0	0	-1	2	3	2	0	1812	6	5	1	1
2002	71	13	1	2	1	1	0	0	1	3	2	2	2	5	1813	8	5	1	2
2002	81	18	4	2	1	2	2	0	0	-1	2	9	3	0	1814	15	5	1	1
2002	28	16	3	2	0	0	0	0	0	-1	1	2	3	0	1815	21	5	2	1
2002	41	13	1	2	0	0	0	0	0	-1	1	4	2	0	1816	15	5	1	1
2002	53	14	2	1	0	0	0	0	0	-1	2	3	2	0	1817	16	5	1	1
2002	44	13	1	1	0	0	0	0	0	-1	1	7	2	0	1818	18	5	2	1
2002	44	18	3	2	1	1	1	0	1	1	1	1	3	5	1819	23	5	2	1
2002	54	16	3	2	0	0	0	0	0	-1	1	6	3	0	1820	23	5	1	1
2002	56	12	1	1	1	2	1	2	5	2	2	3	2	1	1821	23	5	1	1
2002	76	16	3	1	1	1	1	0	0	-1	1	5	3	0	1822	24	5	1	1
2002	43	16	3	1	0	0	0	0	0	-1	1	5	3	0	1823	23	5	1	1
2002	49	16	3	1	0	0	0	0	0	-1	1	5	3	0	1824	23	5	1	1
2002	42	19	4	1	2	2	2	1	2	1	1	99	3	4	1825	23	5	1	1
2002	45	16	2	2	0	0	0	0	0	-1	2	11	2	0	1826	23	5	1	1
2002	49	15	2	2	0	0	0	0	0	-1	1	7	2	0	1827	23	5	1	1
2002	49	14	1	2	1	2	2	2	1	3	1	10	2	5	1828	19	5	2	2
2002	39	16	3	2	1	1	0	0	1	1	2	5	3	5	1829	23	5	1	1
2002	53	18	3	2	0	0	0	0	0	-1	1	10	3	0	1830	24	5	1	1
2002	64	15	1	2	0	0	0	0	0	-1	2	2	2	0	1831	18	5	1	1
2002	43	14	1	1	0	0	0	0	0	-1	1	10	2	0	1832	18	5	1	1
2002	22	14	1	2	1	2	2	2	5	1	1	5	2	1	1833	19	5	 	 
2002	38	10	1	2	8	2	0	0	4	1	1	5	2	2	1834	18	5	1	2
2002	64	16	3	1	1	2	2	0	0	-1	1	7	3	0	1835	20	5	1	1
2002	27	18	3	2	0	0	0	0	0	-1	1	7	3	0	1836	18	5	2	2
2002	39	12	1	2	0	0	0	0	0	-1	2	10	2	0	1837	21	5	1	2
2002	60	16	3	1	2	2	0	0	3	3	1	9	3	3	1838	19	5	1	1
2002	69	15	2	2	1	2	2	2	0	-1	1	4	2	0	1839	22	5	1	1
2002	31	16	3	2	0	0	0	0	0	-1	1	7	3	0	1840	20	5	1	1
2002	36	12	1	1	0	0	0	0	0	-1	1	6	2	0	1841	19	5	2	2
2002	24	14	1	1	0	0	0	0	0	-1	2	10	2	0	1842	18	5	 	2
2002	52	15	1	1	1	1	1	1	1	2	2	3	2	5	1843	24	5	1	1
2002	53	11	1	1	1	1	0	0	1	3	1	1	2	5	1844	17	5	1	1
2002	52	13	1	2	1	2	2	1	0	-1	1	8	2	0	1845	21	5	1	1
2002	51	12	1	2	0	0	0	0	0	-1	1	2	2	0	1846	14	5	2	2
2002	53	8	0	2	1	2	2	0	3	1	2	1	1	3	1847	1	5	1	1
2002	25	12	1	2	1	1	0	0	2	2	2	11	2	4	1848	16	5	1	1
2002	32	12	1	1	1	2	2	1	0	-1	2	8	2	0	1849	14	5	2	2
2002	36	9	0	1	0	0	0	0	0	-1	1	5	1	0	1850	13	5	1	2
2002	27	14	2	1	1	3	2	1	2	2	2	6	2	4	1851	16	5	2	1
2002	36	12	1	1	2	1	2	1	0	-1	2	11	2	0	1852	9	1	2	2
2002	69	19	3	1	0	0	0	0	0	-1	2	11	3	0	1853	11	1	 	 
2002	80	17	4	1	2	2	1	0	2	3	1	6	3	4	1854	9	1	 	1
2002	83	14	3	1	0	0	0	0	0	-1	1	10	3	0	1855	9	1	2	1
2002	59	12	1	2	0	0	0	0	0	-1	1	12	2	0	1856	11	1	1	1
2002	74	12	1	1	1	1	0	0	1	4	2	3	2	5	1857	21	1	1	1
2002	46	15	2	1	0	0	0	0	0	-1	1	11	2	0	1858	22	1	2	2
2002	63	20	4	1	0	0	0	0	0	-1	1	7	3	0	1859	23	1	1	1
2002	56	18	4	1	1	3	1	1	1	0	1	3	3	5	1860	21	1	1	1
2002	25	16	3	1	1	2	0	0	2	1	1	3	3	4	1861	8	1	2	2
2002	56	19	4	1	2	2	1	1	0	-1	1	7	3	0	1862	22	1	1	1
2002	38	20	4	1	0	0	0	0	0	-1	1	9	3	0	1863	23	1	1	1
2002	31	16	3	2	0	0	0	0	0	-1	1	12	3	0	1864	17	1	1	2
2002	32	20	4	1	2	2	1	1	1	2	1	12	3	5	1865	17	1	1	1
2002	32	20	3	2	0	0	0	0	0	-1	1	3	3	0	1866	23	1	2	2
2002	51	18	4	2	0	0	0	0	0	-1	1	9	3	0	1867	20	1	1	1
2002	82	15	1	1	8	1	2	0	1	5	2	3	2	5	1868	20	1	1	1
2002	76	12	1	2	0	0	0	0	0	-1	2	8	2	0	1869	18	1	1	1
2002	51	16	3	1	0	0	0	0	0	-1	1	5	3	0	1870	19	1	1	1
2002	62	18	3	2	1	1	1	1	1	3	1	5	3	5	1871	19	1	1	1
2002	55	16	1	1	8	2	0	0	2	1	1	8	2	4	1872	21	1	2	2
2002	47	16	4	2	1	1	2	0	0	-1	1	2	3	0	1873	23	1	1	2
2002	38	20	4	1	0	0	0	0	0	-1	1	4	3	0	1874	22	1	1	1
2002	55	16	3	1	1	1	1	1	1	2	1	12	3	5	1875	21	1	1	1
2002	49	18	4	2	1	2	1	1	5	1	2	11	3	1	1876	21	1	2	2
2002	60	15	1	2	0	0	0	0	0	-1	1	2	2	0	1877	1	1	1	1
2002	48	12	1	2	1	2	0	0	1	3	1	11	2	5	1878	23	1	1	1
2002	53	18	3	2	8	1	1	1	0	-1	2	7	3	0	1879	22	1	1	1
2002	46	14	2	2	0	0	0	0	0	-1	1	8	2	0	1880	21	1	1	1
2002	53	16	3	2	0	0	0	0	0	-1	1	8	3	0	1881	23	1	1	1
2002	44	15	2	2	0	0	0	0	0	-1	1	6	2	0	1882	20	1	1	1
2002	33	18	4	2	1	1	1	1	2	3	1	3	3	4	1883	17	5	1	1
2002	54	10	1	2	1	1	1	0	5	8	2	8	2	1	1884	13	5	2	2
2002	35	12	1	1	2	2	0	0	4	1	2	12	2	2	1885	15	5	2	2
2002	18	12	0	1	1	1	1	0	0	-1	1	12	1	0	1886	4	5	 	 
2002	61	12	1	1	0	0	0	0	0	-1	2	12	2	0	1887	24	5	1	1
2002	55	12	1	2	0	0	0	0	0	-1	1	10	2	0	1888	19	5	1	1
2002	30	11	0	2	0	0	0	0	0	-1	2	5	1	0	1889	12	5	 	 
2002	22	16	3	2	1	1	0	0	1	1	2	12	3	5	1890	24	5	 	2
2002	52	13	1	1	1	2	2	1	0	-1	1	8	2	0	1891	12	5	1	1
2002	45	16	3	1	0	0	0	0	0	-1	1	6	3	0	1892	22	5	1	1
2002	33	18	4	1	0	0	0	0	0	-1	1	11	3	0	1893	20	5	2	1
2002	35	17	4	1	0	0	0	0	0	-1	1	7	3	0	1894	19	5	 	 
2002	51	19	4	2	1	1	0	0	5	1	2	12	3	1	1895	20	5	1	1
2002	27	13	1	2	0	0	0	0	0	-1	2	1	2	0	1896	14	5	 	 
2002	42	16	3	1	0	0	0	0	0	-1	1	10	3	0	1897	24	5	1	1
2002	25	15	1	1	0	0	0	0	0	-1	1	10	2	0	1898	15	5	1	1
2002	50	12	1	1	2	2	1	2	2	3	2	2	2	4	1899	24	5	2	2
2002	29	12	1	2	1	2	0	0	1	1	2	1	2	5	1900	18	5	1	1
2002	35	12	0	2	0	0	0	0	0	-1	2	7	1	0	1901	12	5	2	2
2002	25	12	1	2	0	0	0	0	0	-1	2	4	2	0	1902	19	5	2	2
2002	49	14	1	2	0	0	0	0	0	-1	1	6	2	0	1903	19	5	1	1
2002	71	19	4	2	1	3	1	0	0	-1	1	3	3	0	1904	22	5	1	1
2002	30	18	3	2	0	0	0	0	0	-1	1	9	3	0	1905	15	5	1	1
2002	39	10	1	1	2	2	2	1	1	2	1	6	2	5	1906	15	5	 	2
2002	38	16	3	2	1	1	1	1	0	-1	1	10	3	0	1907	19	5	1	1
2002	77	12	1	2	0	0	0	0	0	-1	2	5	2	0	1908	9	5	1	1
2002	73	10	1	2	0	0	0	0	0	-1	2	9	2	0	1909	6	5	1	1
2002	84	7	0	2	0	0	0	0	0	-1	2	5	1	0	1910	98	5	1	1
2002	33	17	3	1	1	1	1	1	0	-1	1	8	3	0	1911	21	5	1	1
2002	54	12	1	2	0	0	0	0	0	-1	1	10	2	0	1912	24	5	1	1
2002	31	20	4	2	0	0	0	0	0	-1	1	11	3	0	1913	18	5	2	1
2002	55	17	3	1	1	1	1	1	1	1	1	5	3	5	1914	23	5	1	1
2002	53	18	4	1	2	2	0	0	1	3	1	11	3	5	1915	20	5	1	1
2002	54	18	4	2	0	0	0	0	0	-1	1	10	3	0	1916	17	5	1	1
2002	52	15	1	1	0	0	0	0	0	-1	1	4	2	0	1917	20	5	1	1
2002	29	16	3	1	2	1	8	1	1	1	1	12	3	5	1918	98	5	1	1
2002	34	12	1	2	0	0	0	0	0	-1	1	1	2	0	1919	13	5	2	2
2002	28	12	1	2	2	1	0	0	2	1	1	5	2	4	1920	18	5	2	2
2002	59	5	0	2	0	0	0	0	0	-1	2	12	1	0	1921	98	5	2	2
2002	99	20	4	1	0	0	0	0	0	-1	1	99	3	0	1922	22	5	1	1
2002	64	14	1	1	1	1	1	1	2	1	1	12	2	4	1923	15	5	1	1
2002	68	12	1	1	0	0	0	0	0	-1	2	4	2	0	1924	17	6	1	1
2002	67	12	1	2	0	0	0	0	0	-1	2	7	2	0	1925	21	6	2	1
2002	56	12	1	1	1	1	1	1	3	3	2	11	2	3	1926	1	6	2	2
2002	19	12	1	2	1	2	0	0	4	1	2	12	2	2	1927	24	6	 	 
2002	71	9	0	1	2	2	2	0	1	8	2	7	1	5	1928	8	6	1	1
2002	64	16	4	1	0	0	0	0	0	-1	1	10	3	0	1929	17	6	1	1
2002	58	12	1	2	0	0	0	0	0	-1	2	8	2	0	1930	24	6	1	1
2002	84	8	0	2	1	1	0	0	5	5	2	3	1	1	1931	7	6	2	1
2002	29	19	3	2	0	0	0	0	0	-1	1	6	3	0	1932	22	6	2	2
2002	70	7	0	2	0	0	0	0	0	-1	2	1	1	0	1933	9	6	1	2
2002	89	0	0	1	8	1	3	0	5	0	2	7	1	1	1934	6	6	1	 
2002	59	12	1	2	1	1	1	2	0	-1	2	12	2	0	1935	12	6	1	1
2002	85	8	0	2	0	0	0	0	0	-1	2	7	1	0	1936	8	6	1	1
2002	39	15	2	1	1	2	0	0	2	2	2	1	2	4	1937	12	8	1	1
2002	50	13	1	1	1	1	1	1	0	-1	1	8	2	0	1938	19	8	1	1
2002	37	13	1	2	0	0	0	0	0	-1	1	1	2	0	1939	19	8	2	2
2002	25	16	3	2	0	0	0	0	0	-1	1	8	3	0	1940	16	8	1	1
2002	37	15	2	1	0	0	0	0	0	-1	2	5	2	0	1941	17	8	1	2
2002	30	14	1	2	2	3	2	1	4	2	1	9	2	2	1942	16	8	2	2
2002	32	12	1	2	1	2	2	1	0	-1	2	12	2	0	1943	15	8	1	1
2002	41	13	1	1	0	0	0	0	0	-1	1	7	2	0	1944	14	8	1	2
2002	34	14	1	2	0	0	0	0	0	-1	2	5	2	0	1945	14	8	2	2
2002	47	14	2	2	1	3	8	1	0	-1	1	4	2	0	1946	19	8	1	1
2002	28	16	3	1	0	0	0	0	0	-1	1	2	3	0	1947	10	8	1	1
2002	50	12	1	2	0	0	0	0	0	-1	1	9	2	0	1948	17	8	1	1
2002	59	12	1	2	1	2	0	0	1	2	2	98	2	5	1949	19	8	1	1
2002	30	16	3	2	0	0	0	0	0	-1	1	2	3	0	1950	19	8	1	1
2002	46	19	4	1	0	0	0	0	0	-1	1	12	3	0	1951	23	8	1	1
2002	40	12	1	2	0	0	0	0	0	-1	1	11	2	0	1952	21	8	2	2
2002	56	14	1	1	1	2	1	2	0	-1	1	8	2	0	1953	16	8	1	1
2002	68	10	1	2	0	0	0	0	0	-1	2	7	2	0	1954	9	8	1	1
2002	58	12	1	2	1	2	2	0	2	4	2	7	2	4	1955	18	8	1	1
2002	45	14	2	2	0	0	0	0	0	-1	1	12	2	0	1956	18	8	2	2
2002	41	17	3	1	0	0	0	0	0	-1	1	9	3	0	1957	16	8	1	1
2002	30	14	1	1	2	2	1	2	3	3	1	7	2	3	1958	18	8	2	1
2002	41	18	4	1	1	2	0	0	1	2	1	1	3	5	1959	19	8	1	1
2002	60	15	1	2	1	1	1	0	0	-1	1	7	2	0	1960	16	8	1	1
2002	57	12	1	1	0	0	0	0	0	-1	1	9	2	0	1961	17	8	1	1
2002	20	14	1	1	8	2	0	0	4	2	1	4	2	2	1962	19	8	 	1
2002	47	18	4	2	1	1	1	1	0	-1	1	7	3	0	1963	20	8	1	1
2002	47	12	1	2	0	0	0	0	0	-1	2	5	2	0	1964	15	8	1	2
2002	41	15	1	2	0	0	0	0	0	-1	1	11	2	0	1965	9	8	1	1
2002	23	11	1	2	0	0	0	0	0	-1	2	4	2	0	1966	13	8	 	1
2002	42	14	2	2	1	1	0	0	1	0	1	1	2	5	1967	19	8	1	1
2002	24	16	3	2	0	0	0	0	0	-1	1	6	3	0	1968	12	8	1	1
2002	30	12	1	2	0	0	0	0	0	-1	1	11	2	0	1969	18	8	2	1
2002	29	10	0	1	0	0	0	0	0	-1	2	6	1	0	1970	17	8	2	2
2002	36	16	3	1	1	2	1	1	1	1	1	6	3	5	1971	23	8	1	1
2002	87	15	2	2	1	2	0	0	4	2	2	10	2	2	1972	2	8	2	1
